area_id,city,state,city_surve,category,grade,label,residentia,commercial,industrial,fill,Shape_Leng,Shape_Area,temp2021_mean,temp2021_std,temp2017_mean,temp2017_std,temp2013_mean,temp2013_std,tree2021_mean,tree2021_std,imperv2021_mean,imperv2021_std
2639,Manhattan,NY,-1,Still Desirable,B,B3,-1,0,0,#7cb5bd,0.021573196,2.79E-05,37.52918204,0,38.41274021,0,36.83532398,0,1.45751634,6.928190898,74.10457516,12.20851701
2616,Manhattan,NY,-1,Still Desirable,B,B4,-1,0,0,#7cb5bd,0.096748831,0.00023546,36.42131631,3.199442008,37.06760692,3.496000656,37.68555646,3.427262612,10.46046512,22.28341901,72.14496124,20.95424865
2647,Manhattan,NY,-1,Still Desirable,B,B5,-1,0,0,#7cb5bd,0.020977891,1.95E-05,33.3010913,0.43237953,31.69120388,3.35478663,33.99324035,4.28790609,10.77981651,20.21823947,69.88073394,22.43020767
2666,Manhattan,NY,-1,Still Desirable,B,B6,-1,0,0,#7cb5bd,0.06136883,0.000119938,33.93923563,3.586359273,35.80239834,2.601551462,36.00337791,2.4317509,26.64535769,33.57502261,57.04261796,30.84193529
2648,Manhattan,NY,-1,Still Desirable,B,B7,-1,0,0,#7cb5bd,0.033543174,6.46E-05,38.71352597,1.697745249,39.15388088,1.517683848,39.83748488,0.883997526,11.28611898,21.32615346,70.13314448,24.99964545
2657,Manhattan,NY,-1,Still Desirable,B,B8,-1,0,0,#7cb5bd,0.038653183,4.96E-05,36.8615288,0.752821438,39.61588325,2.442780963,38.64060821,0.692801167,13.73134328,23.52806015,69.8358209,23.139323
2658,Manhattan,NY,-1,Still Desirable,B,B9,-1,0,0,#7cb5bd,0.051175803,0.000108886,36.75158249,0.947225634,37.30658349,1.172156858,38.81435756,1.192592682,12.16053512,23.80159731,73.7090301,22.16302365
2621,Manhattan,NY,-1,Definitely Declining,C,C1,-1,0,0,#ffff00,0.039601883,6.65E-05,38.53749794,0.517348971,40.23283586,0.899186967,39.84788136,0.826007491,1.315068493,4.748688968,81.69041096,6.827024551
2629,Manhattan,NY,-1,Definitely Declining,C,C2,-1,0,0,#ffff00,0.013338234,9.73E-06,39.03994688,0,40.54900271,0,40.53533063,0,8.907407407,20.7197066,73.18518519,18.80905424
2615,Manhattan,NY,-1,Definitely Declining,C,C3,-1,0,0,#ffff00,0.025593056,3.90E-05,38.46828304,0.129030255,39.40994755,0.120485205,39.145051,0.284550165,2.112149533,5.166077532,81.43457944,6.313679005
2667,Manhattan,NY,-1,Definitely Declining,C,C4,-1,0,0,#ffff00,0.036087374,7.44E-05,38.31618115,0.962883064,39.17794944,1.370769518,38.9912401,1.98570397,6.901719902,14.21250348,77.43243243,12.53789263
2656,Manhattan,NY,-1,Definitely Declining,C,C5,-1,0,0,#ffff00,0.038913081,5.30E-05,38.67706709,0.307483571,39.85457498,0.596285865,39.80900138,0.747157333,3.395189003,10.82626837,80.68041237,13.78246288
2659,Manhattan,NY,-1,Definitely Declining,C,C6,-1,0,0,#ffff00,0.059014624,0.000155034,38.22432186,2.263230456,39.54538659,2.213914897,39.06280489,2.69135977,12.22143698,24.3736706,71.64193168,25.44031902
2624,Manhattan,NY,-1,Hazardous,D,D1,-1,0,0,#d9838d,0.065946306,0.000147852,38.24320642,0.473352457,39.76730154,0.509955068,39.10933269,0.840637403,5.446362515,10.80920834,76.14180025,14.02941656
2619,Manhattan,NY,-1,Hazardous,D,D10,-1,0,0,#d9838d,0.04909223,0.000108904,38.56757652,0.969362524,40.38903937,1.065819315,39.90709855,0.957061225,0.381909548,3.020012708,84.59128978,5.126911084
2633,Manhattan,NY,-1,Hazardous,D,D11,-1,0,0,#d9838d,0.02515565,3.23E-05,37.96839761,0,39.43985522,0,39.45523631,0,2.373563218,7.706810837,80.45402299,9.566203737
2634,Manhattan,NY,-1,Hazardous,D,D12,-1,0,0,#d9838d,0.035286442,6.26E-05,38.30208181,0.799853539,39.06430027,0.70421413,38.18672364,0.589868924,0.350877193,2.779359353,79.97076023,6.841930322
2618,Manhattan,NY,-1,Hazardous,D,D13,-1,0,0,#d9838d,0.038306789,6.96E-05,37.06262231,0.84583047,38.24867525,0.941096426,38.01419908,0.706132986,4.136125654,10.90162117,78.84031414,10.86558272
2617,Manhattan,NY,-1,Hazardous,D,D14,-1,0,0,#d9838d,0.024043463,1.92E-05,,,,,,,0.298076923,1.736928144,80.69230769,5.837670971
2637,Manhattan,NY,-1,Hazardous,D,D15,-1,0,0,#d9838d,0.031109801,4.22E-05,38.70839894,0.48706785,39.74918603,0.66993192,40.09269704,0.57422736,1.303030303,4.672285368,82.1991342,6.399012311
2638,Manhattan,NY,-1,Hazardous,D,D16,-1,0,0,#d9838d,0.026818903,3.96E-05,36.2055538,1.086075855,37.73255423,0.9912258,38.92031618,0.11621268,4.330275229,12.08156914,80.26605505,11.69226373
2645,Manhattan,NY,-1,Hazardous,D,D17,-1,0,0,#d9838d,0.053727383,0.000111113,38.68652361,0.784536039,38.93433006,1.881156425,39.25528214,0.393134711,0.654545455,3.293569994,82.43471074,5.209760559
2646,Manhattan,NY,-1,Hazardous,D,D18,-1,0,0,#d9838d,0.030881318,5.86E-05,38.83030832,0.589441378,39.56803097,0.845534605,39.26952389,0.215187517,1.878881988,8.375926091,81.11801242,7.217885723
2664,Manhattan,NY,-1,Hazardous,D,D19,-1,0,0,#d9838d,0.048472361,9.33E-05,37.95301652,0.718945997,38.82760239,0.474733286,39.29758014,0.473783339,5.902152642,11.12103027,75.88845401,15.00819358
2625,Manhattan,NY,-1,Hazardous,D,D2,-1,0,0,#d9838d,0.032446312,6.63E-05,38.39650462,0.491370096,40.15678492,0.269488985,39.62101028,0.364890645,2.541666667,8.796681034,82.41944444,9.298097758
2665,Manhattan,NY,-1,Hazardous,D,D20,-1,0,0,#d9838d,0.046464137,0.000106774,38.56455727,1.176945286,39.3054131,1.505570129,39.92777758,1.073329373,4.996581197,11.90259565,76.95897436,12.21005718
2652,Manhattan,NY,-1,Hazardous,D,D21,-1,0,0,#d9838d,0.021557202,2.73E-05,38.83999271,0,39.35269571,0,39.29458937,0,6.22,10.24296181,76.74,14.43626452
2649,Manhattan,NY,-1,Hazardous,D,D22,-1,0,0,#d9838d,0.048575433,7.29E-05,37.80809247,1.266958816,38.34779783,1.233607883,38.30336357,1.996984437,5.318066158,12.48706626,76.70992366,14.4619296
2651,Manhattan,NY,-1,Hazardous,D,D23,-1,0,0,#d9838d,0.033356116,6.38E-05,38.99935789,0.79244029,40.14567635,0.528682458,40.78057357,0.360836933,1.491525424,7.298029023,82.15254237,9.951544001
2653,Manhattan,NY,-1,Hazardous,D,D24,-1,0,0,#d9838d,0.029045597,5.11E-05,37.67957492,2.11404537,40.512259,1.691065395,40.46697023,1.06300422,5.817857143,14.42761622,77.88928571,16.01200084
2654,Manhattan,NY,-1,Hazardous,D,D25,-1,0,0,#d9838d,0.028142072,4.94E-05,39.76969415,0.21362625,40.72673975,0.60498954,40.88055065,0.10766763,4.099630996,9.34028887,78.89298893,10.96217864
2650,Manhattan,NY,-1,Hazardous,D,D26,-1,0,0,#d9838d,0.074585258,0.000257998,38.52684949,0.690522412,39.56316686,0.767789039,40.20075906,1.011170419,4.530829199,13.14034285,78.60949681,13.92176767
2655,Manhattan,NY,-1,Hazardous,D,D27,-1,0,0,#d9838d,0.032546989,6.28E-05,38.08973732,1.52956395,39.05703698,1.51760088,38.68874533,1.127092095,5.727536232,14.83712426,76.89275362,15.71217859
2626,Manhattan,NY,-1,Hazardous,D,D3,-1,0,0,#d9838d,0.063496823,0.000199102,38.24713714,0.751138747,39.59691324,1.078711205,39.42430323,0.77913406,2.856227106,8.760991404,80.28388278,11.58066139
2622,Manhattan,NY,-1,Hazardous,D,D4,-1,0,0,#d9838d,0.024569029,3.77E-05,38.56227859,0.886121685,40.81646278,0.498176415,40.20805522,0.557991765,0.70952381,3.046685125,82.72380952,6.30871693
2620,Manhattan,NY,-1,Hazardous,D,D5,-1,0,0,#d9838d,0.048360398,9.37E-05,39.32090812,1.2502749,41.25960907,1.441294939,40.21437855,0.719674156,2.341130604,7.341210833,80.31773879,9.73761107
2628,Manhattan,NY,-1,Hazardous,D,D6,-1,0,0,#d9838d,0.024695032,3.66E-05,39.16812263,0.66309588,40.75493842,0.814343265,40.00468303,0.887830695,1.804020101,7.087166115,80.64321608,9.779906675
2627,Manhattan,NY,-1,Hazardous,D,D7,-1,0,0,#d9838d,0.028460131,3.01E-05,37.22668727,1.92605427,39.60306568,1.202288535,38.51528081,0.86646807,12.09580838,15.30458564,63.56287425,14.53780737
2631,Manhattan,NY,-1,Hazardous,D,D8,-1,0,0,#d9838d,0.027377657,4.26E-05,39.10147124,0.2563515,40.12516823,0.52295706,38.92715222,0.4101624,3.0472103,9.997098439,80.4248927,8.518330556
2630,Manhattan,NY,-1,Hazardous,D,D9,-1,0,0,#d9838d,0.01700179,1.40E-05,,,,,,,0.350649351,2.148791468,82.5974026,5.301947058
2520,Queens,NY,-1,Definitely Declining,C,,-1,0,0,#ffff00,0.097948233,0.000212455,39.22315275,1.019246687,40.91592716,0.923569955,39.77926461,0.698144788,10.70761246,10.88748579,64.82179931,13.04508056
2543,Queens,NY,-1,Definitely Declining,C,,-1,0,0,#ffff00,0.01362391,1.07E-05,41.5556096,0,44.27635352,0,43.17404207,0,0,0,87.65,5.198797938
2592,Queens,NY,-1,Hazardous,D,,-1,0,0,#d9838d,0.018665849,9.16E-06,,,,,,,22.44897959,28.73386768,53.3877551,25.01494763
2593,Queens,NY,-1,Hazardous,D,,-1,0,0,#d9838d,0.019298263,1.94E-05,40.16191195,0.152956395,41.41461628,0.328984425,41.24115176,0.31616685,1.462264151,4.607570735,76.01886792,6.851499123
2594,Queens,NY,-1,Hazardous,D,,-1,0,0,#d9838d,0.028572229,1.50E-05,,,,,,,11.30952381,8.482441515,66.3452381,12.04603674
2596,Queens,NY,-1,Hazardous,D,,-1,0,0,#d9838d,0.026521012,1.12E-05,,,,,,,6.196721311,9.711949159,69.47540984,16.1981648
2597,Queens,NY,-1,Definitely Declining,C,,-1,0,0,#ffff00,0.014773153,1.36E-05,,,,,,,14.50684932,11.07647549,57.20547945,12.55012842
2513,Queens,NY,-1,Best,A,A1,-1,0,0,#76a865,0.030477196,4.41E-05,38.1318929,0.700936284,39.81014072,0.659406744,38.19227792,2.170760705,8.949790795,10.08196482,61.30962343,14.56353673
2463,Queens,NY,-1,Still Desirable,B,B1,-1,0,0,#7cb5bd,0.028948365,4.06E-05,39.12625189,0.045288765,40.49345988,0.381963735,39.72269638,0.017944605,1.03125,3.829386636,80.57142857,6.874141876
2494,Queens,NY,-1,Still Desirable,B,B10,-1,0,0,#7cb5bd,0.031204536,4.97E-05,40.36044194,0.337402417,41.72024423,0.468373376,40.26131936,0.370358235,10.33941606,8.671505966,63.8540146,6.793664015
2497,Queens,NY,-1,Still Desirable,B,B11,-1,0,0,#7cb5bd,0.110393815,0.000152031,38.93057024,0.743699642,39.66983914,1.251713157,38.67373045,1.022980697,18.38682635,14.71249642,56.27305389,16.30075652
2591,Queens,NY,-1,Still Desirable,B,B12,-1,0,0,#7cb5bd,0.060150984,0.000132554,34.72811465,0.677025003,33.92585653,1.367283334,32.76104414,2.566416396,36.63686382,23.00858437,28.87757909,19.40511796
2589,Queens,NY,-1,Still Desirable,B,B13,-1,0,0,#7cb5bd,0.088283715,0.000195641,36.90368438,1.408629772,36.90197537,1.53238244,36.81861366,1.163160062,31.59090909,22.64144555,42.78849722,21.2979085
2521,Queens,NY,-1,Still Desirable,B,B14,-1,0,0,#7cb5bd,0.094542772,0.000251474,36.70358779,1.205031111,38.73887629,1.4831202,36.89756043,1.860278183,23.34011628,16.88553344,45.98401163,18.71010578
2514,Queens,NY,-1,Still Desirable,B,B15,-1,0,0,#7cb5bd,0.012596732,8.26E-06,39.03311084,0,39.64322741,0,38.30336357,0,19.95555556,12.20374361,52.51111111,13.21719792
2586,Queens,NY,-1,Still Desirable,B,B16,-1,0,0,#7cb5bd,0.06889455,0.000172805,36.91086222,3.35013964,38.72275462,2.785986273,35.3695061,2.666325528,2.637894737,6.137669349,66.47789474,19.48891819
2587,Queens,NY,-1,Still Desirable,B,B17,-1,0,0,#7cb5bd,0.062353154,6.52E-05,36.01158116,2.16702468,38.05726613,2.45413836,36.67724056,0.720347715,1.364902507,4.256797864,73.24233983,13.71130071
2464,Queens,NY,-1,Still Desirable,B,B2,-1,0,0,#7cb5bd,0.038620315,8.65E-05,38.21235879,0.602577362,39.66971707,0.563026724,38.65157436,0.922467633,2,5.134404081,79.39368421,8.897945482
2455,Queens,NY,-1,Still Desirable,B,B3,-1,0,0,#7cb5bd,0.028447766,3.11E-05,39.21768392,0.59131746,41.72223808,0.687876525,40.03288169,0.56055528,0.742690058,3.63919402,81.29824561,7.598780094
2511,Queens,NY,-1,Still Desirable,B,B4,-1,0,0,#7cb5bd,0.052562207,6.98E-05,37.38647971,1.18976466,39.22921974,0.938607037,38.55501529,0.499565248,14.29581152,14.89874844,52.44764398,17.81760798
2512,Queens,NY,-1,Still Desirable,B,B5,-1,0,0,#7cb5bd,0.040597671,6.87E-05,35.68117256,1.050882588,36.79259873,1.503204238,35.57863196,1.0267271,29.72751323,16.9503581,33.78042328,13.86449685
2504,Queens,NY,-1,Still Desirable,B,B6,-1,0,0,#7cb5bd,0.037729318,5.87E-05,37.67017537,1.080881273,39.05831874,1.364533119,37.6753024,1.475992351,17.06289308,17.7490138,57.55974843,21.60555228
2482,Queens,NY,-1,Still Desirable,B,B7,-1,0,0,#7cb5bd,0.044717072,8.69E-05,38.04743932,0.681037135,38.53749794,2.305794303,37.35486302,2.812045478,12.61297071,11.24614295,55.67991632,18.01185263
2485,Queens,NY,-1,Still Desirable,B,B8,-1,0,0,#7cb5bd,0.031355831,5.30E-05,38.29396402,0.951064065,39.56803097,1.13990967,39.58683008,0.30591279,11.09310345,10.80173776,69.42758621,11.44175344
2491,Queens,NY,-1,Still Desirable,B,B9,-1,0,0,#7cb5bd,0.062327499,0.000161962,39.022477,0.86231811,40.40145818,1.029352863,39.73665329,0.798879665,15.73849607,10.9665377,57.31874299,13.75705011
2433,Queens,NY,-1,Definitely Declining,C,C1,-1,0,0,#ffff00,0.054918258,0.000128861,38.77285303,0.648231998,39.80655994,0.616519868,39.55704448,0.835336525,1.517680339,6.590092538,81.1669024,8.593631529
2461,Queens,NY,-1,Definitely Declining,C,C10,-1,0,0,#ffff00,0.045321549,7.68E-05,40.76889533,0.918511219,43.25037785,0.80811098,42.43802843,1.206844517,1.471291866,5.859633115,79.68899522,7.891241796
2585,Queens,NY,-1,Definitely Declining,C,C100,-1,0,0,#ffff00,0.0305284,2.92E-05,36.50463055,0.971572185,38.61696691,1.012588425,33.87531866,1.48512969,0.12345679,1.109807191,68.55555556,28.47264227
2584,Queens,NY,-1,Definitely Declining,C,C101,-1,0,0,#ffff00,0.0272954,2.87E-05,32.85418519,3.458181735,33.41559497,4.44684402,33.99153134,1.49538375,0.455696203,2.345464076,83.5443038,5.558201759
2583,Queens,NY,-1,Definitely Declining,C,C102,-1,0,0,#ffff00,0.076387936,0.000107071,37.87342548,0.884490035,39.31119118,1.500914958,36.79748162,1.850293694,0.753846154,3.074725711,75.03418803,18.36995486
2581,Queens,NY,-1,Definitely Declining,C,C103,-1,0,0,#ffff00,0.059234128,0.000121052,37.56985648,2.447899064,39.40328241,3.244294775,37.31863201,2.337896047,2.401206637,8.603138702,68.83107089,21.89991907
2578,Queens,NY,-1,Definitely Declining,C,C104,-1,0,0,#ffff00,0.076940129,0.000101854,36.72879569,1.693259437,38.56882979,1.887840311,37.2602978,1.64085629,4.273703041,9.727698998,55.19677996,30.53513048
2579,Queens,NY,-1,Definitely Declining,C,C105,-1,0,0,#ffff00,0.035101296,5.14E-05,36.56871842,0.85108698,38.08802831,1.43727741,33.6599834,1.9482714,5.762589928,8.190258061,66.46402878,16.795548
2574,Queens,NY,-1,Definitely Declining,C,C106,-1,0,0,#ffff00,0.079507333,0.000185737,35.99278205,3.412293437,36.91180218,4.206790146,35.33652221,3.241203585,11.93143976,13.43694968,54.99216454,21.62986512
2576,Queens,NY,-1,Definitely Declining,C,C107,-1,0,0,#ffff00,0.024521862,3.43E-05,39.20315734,0.311894325,40.38322874,0.48364983,37.3335004,1.033096545,8.744680851,9.892976415,67.76595745,11.51911042
2575,Queens,NY,-1,Definitely Declining,C,C108,-1,0,0,#ffff00,0.096017995,0.000174915,38.97655815,1.537593354,40.00880019,1.790115605,37.32347938,1.345036032,6.456905504,9.620469781,71.58774663,12.37470267
2441,Queens,NY,-1,Definitely Declining,C,C11,-1,0,0,#ffff00,0.046195862,5.75E-05,40.35588458,0,41.34881939,0,40.87371461,0,1.214057508,4.931692562,81.00319489,8.518162667
2460,Queens,NY,-1,Definitely Declining,C,C12,-1,0,0,#ffff00,0.023655498,1.86E-05,39.82267346,0.1538109,41.7777809,0.30249477,41.65216867,0.233279865,0.38,2.162313576,82.94,4.597434067
2459,Queens,NY,-1,Definitely Declining,C,C13,-1,0,0,#ffff00,0.027529862,3.15E-05,40.21147324,0.754527915,41.49579425,0.75367341,41.30865766,0.445197105,4.183908046,10.7066729,75.87356322,12.06953474
2458,Queens,NY,-1,Definitely Declining,C,C14,-1,0,0,#ffff00,0.034588803,4.34E-05,39.85856267,0.11108565,41.02154398,0.098268075,40.14567635,0.2905317,2.857142857,9.643028321,75.59663866,12.02540681
2442,Queens,NY,-1,Definitely Declining,C,C15,-1,0,0,#ffff00,0.065876845,0.000135561,38.83529293,1.320626834,40.47209726,1.418884389,39.86945761,1.186277299,3.484353741,7.575432011,75.88843537,8.660085285
2457,Queens,NY,-1,Definitely Declining,C,C16,-1,0,0,#ffff00,0.048627433,6.75E-05,40.3877861,1.218185184,41.39724134,1.024761437,41.18361509,0.398387138,0.833333333,3.763029931,79.42473118,7.064391335
2440,Queens,NY,-1,Definitely Declining,C,C17,-1,0,0,#ffff00,0.038851433,5.10E-05,37.59284266,1.023151456,38.74129738,1.417998654,39.78592975,1.709535226,1.399293286,4.75100133,83.12014134,7.939683217
2439,Queens,NY,-1,Definitely Declining,C,C18,-1,0,0,#ffff00,0.032274316,3.24E-05,40.20378269,2.91898908,41.09588591,2.62503936,41.06768725,2.143953045,0.096590909,1.277777622,85.14772727,3.660414075
2438,Queens,NY,-1,Definitely Declining,C,C19,-1,0,0,#ffff00,0.044892187,8.06E-05,39.22007653,0.600199446,40.47414807,0.684783396,38.88408517,0.893101483,1.521252796,4.943879252,81.11856823,10.12237381
2429,Queens,NY,-1,Definitely Declining,C,C2,-1,0,0,#ffff00,0.034062373,6.78E-05,38.77448066,0.948150301,39.60050216,1.291254792,39.40054799,0.914915914,0.310810811,2.021009085,83.94594595,4.727984234
2466,Queens,NY,-1,Definitely Declining,C,C20,-1,0,0,#ffff00,0.063047297,0.000117327,39.96238503,0.897571478,41.71027501,1.024480224,40.7784373,0.603518165,0.820155039,3.814525072,80.38604651,6.969799127
2467,Queens,NY,-1,Definitely Declining,C,C21,-1,0,0,#ffff00,0.031042645,5.85E-05,40.37240501,0.579899997,41.67922799,0.729127752,41.28843437,0.244734104,1.150470219,4.105496518,78.22570533,6.672300205
2468,Queens,NY,-1,Definitely Declining,C,C22,-1,0,0,#ffff00,0.027399458,3.72E-05,39.26724521,0.59986251,41.13775666,0.359746605,39.5218877,0.21362625,0.333333333,2.548868774,81.20588235,5.929054806
2456,Queens,NY,-1,Definitely Declining,C,C23,-1,0,0,#ffff00,0.079150022,0.000213629,38.92168339,0.885427113,40.63718763,0.755852909,40.1198703,0.58559045,4.260683761,10.95692777,75.28974359,11.19992281
2443,Queens,NY,-1,Definitely Declining,C,C24,-1,0,0,#ffff00,0.04118725,6.78E-05,38.889554,0.07519644,40.23625388,0.00854505,39.72184187,0.28540467,0.906849315,3.768227982,82.46027397,7.128694471
2445,Queens,NY,-1,Definitely Declining,C,C25,-1,0,0,#ffff00,0.035376482,5.81E-05,39.07113631,1.128703991,40.53533063,0.58475245,40.23582663,0.688936012,1.109717868,4.810242427,83.11285266,6.723359667
2444,Queens,NY,-1,Definitely Declining,C,C26,-1,0,0,#ffff00,0.067100841,6.83E-05,38.44236305,0.737112917,39.75032537,1.044237587,39.76741547,0.59710167,2.64171123,7.097108944,76.82620321,15.19390738
2447,Queens,NY,-1,Definitely Declining,C,C27,-1,0,0,#ffff00,0.06025056,0.000134902,37.98622014,1.527491372,39.05630455,1.449741309,38.95742611,0.862034786,0.681571816,3.579936824,84.58130081,9.110702925
2446,Queens,NY,-1,Definitely Declining,C,C28,-1,0,0,#ffff00,0.048341716,8.72E-05,36.84500837,0.375093846,38.30962994,0.1618685,39.0547583,0.378157055,0.415254237,3.35429467,85.59957627,4.641677424
2454,Queens,NY,-1,Definitely Declining,C,C29,-1,0,0,#ffff00,0.025698917,3.52E-05,36.75414601,0.703257615,38.02308593,0.40674438,38.69729038,0.130739265,0.3125,2.188095157,85.48958333,4.572323424
2432,Queens,NY,-1,Definitely Declining,C,C3,-1,0,0,#ffff00,0.087379628,0.000149812,38.52577901,0.912975851,40.29777824,0.971876673,40.06828261,0.792606292,1.015873016,3.834295731,81.33943834,6.411760042
2448,Queens,NY,-1,Definitely Declining,C,C30,-1,0,0,#ffff00,0.06864367,0.000140826,37.45911263,1.224353044,38.62001871,1.068230549,39.46915253,0.722428511,2.832694764,8.079828645,80.71264368,12.65790909
2449,Queens,NY,-1,Definitely Declining,C,C31,-1,0,0,#ffff00,0.039757622,6.65E-05,38.15695838,0.246122494,39.05247962,0.206299209,39.80444402,0.215589803,1.008287293,4.093849024,82.72099448,7.274191957
5500,Queens,NY,-1,Definitely Declining,C,C32,-1,0,0,#ffff00,0.0323296,2.15E-05,35.73870923,1.132577602,36.99767993,0.908293396,37.72002149,1.175380109,1.610619469,5.233374228,80.92920354,12.04469318
2452,Queens,NY,-1,Definitely Declining,C,C33,-1,0,0,#ffff00,0.073572435,0.00012043,38.15069201,0.995421999,39.97164217,0.916450891,39.12682156,1.672495845,3.61387632,10.79963914,74.80693816,13.30834507
2453,Queens,NY,-1,Definitely Declining,C,C34,-1,0,0,#ffff00,0.044049152,7.34E-05,38.3825477,0.383037737,40.40088851,0.482635909,39.07982378,0.814096899,7.045226131,9.552708307,70.90954774,13.50923225
2450,Queens,NY,-1,Definitely Declining,C,C35,-1,0,0,#ffff00,0.072600367,0.000110594,39.19432745,0.92336566,40.55498425,1.160923063,39.63439753,0.631322433,4.889802632,12.56258129,76.53618421,15.05806765
2510,Queens,NY,-1,Definitely Declining,C,C36,-1,0,0,#ffff00,0.063555424,8.32E-05,39.00861503,1.530971777,40.7409815,1.565016103,37.70634941,1.240212542,9.358695652,13.06736852,69.33043478,13.36313667
2478,Queens,NY,-1,Definitely Declining,C,C37,-1,0,0,#ffff00,0.108049057,0.000257629,38.23158515,3.17582585,39.59971339,4.016946794,38.85550526,4.418798492,4.981664316,9.48629489,67.35190409,22.77218071
2480,Queens,NY,-1,Definitely Declining,C,C38,-1,0,0,#ffff00,0.078970817,8.24E-05,38.23130032,1.50643986,40.12146538,1.620489499,38.46315601,3.074626112,15.34666667,13.64892507,56.95555556,14.17549616
2481,Queens,NY,-1,Definitely Declining,C,C39,-1,0,0,#ffff00,0.063002119,0.000101284,39.07199082,1.025416236,39.95341273,2.000846585,37.43475924,4.909958869,9.549019608,10.12936836,63.28877005,16.00140475
2430,Queens,NY,-1,Definitely Declining,C,C4,-1,0,0,#ffff00,0.052435839,0.00015695,38.00200814,1.146550285,38.65579941,0.872597879,39.07241807,0.821423448,0.149184149,1.383765524,84.96153846,4.619020518
2479,Queens,NY,-1,Definitely Declining,C,C40,-1,0,0,#ffff00,0.070097768,0.000140927,40.01188528,0.792229811,41.37567526,0.819617858,40.43156931,0.564004161,8.136897001,9.170031245,66.4041721,8.796015651
2483,Queens,NY,-1,Definitely Declining,C,C41,-1,0,0,#ffff00,0.054084648,8.87E-05,38.82845689,0.551240341,40.3503303,0.471800332,39.15658681,0.725365911,14.11850312,12.18279395,62.62785863,13.18194969
2484,Queens,NY,-1,Definitely Declining,C,C42,-1,0,0,#ffff00,0.021658837,1.25E-05,,,,,,,7.294117647,13.48644071,76.52941176,10.31912928
2490,Queens,NY,-1,Definitely Declining,C,C43,-1,0,0,#ffff00,0.102835655,0.000136649,38.84731704,0.672381785,40.50725404,1.088476604,39.20596499,1.159244272,14.68598383,13.23903372,59.9097035,13.16733227
2488,Queens,NY,-1,Definitely Declining,C,C44,-1,0,0,#ffff00,0.03700709,7.42E-05,39.13793012,0.633675363,40.50342911,0.663850606,40.10352077,0.354797867,9.152334152,11.29746936,66.85749386,16.48301446
2487,Queens,NY,-1,Definitely Declining,C,C45,-1,0,0,#ffff00,0.035729129,4.39E-05,38.49819071,0.660524443,40.06250453,1.04416766,39.58853909,0.387205499,2.514644351,8.012463812,77.71129707,10.28283688
2492,Queens,NY,-1,Definitely Declining,C,C46,-1,0,0,#ffff00,0.138436296,0.000258868,39.32863811,1.522922651,40.76184019,1.534973146,39.4033087,2.317158939,6.313559322,11.40902296,69.20833333,15.55057227
2493,Queens,NY,-1,Definitely Declining,C,C47,-1,0,0,#ffff00,0.040654581,6.79E-05,39.72056011,0.396934589,41.26892317,0.379635665,39.25827291,0.748272591,10.18356164,10.43685532,65.30684932,12.30097812
2499,Queens,NY,-1,Definitely Declining,C,C48,-1,0,0,#ffff00,0.051579901,9.24E-05,40.19481039,0.392634354,41.66584075,0.655272745,40.26915232,0.854771884,7.125,14.94295535,69.95039683,13.72589951
2496,Queens,NY,-1,Definitely Declining,C,C49,-1,0,0,#ffff00,0.087626836,0.00017953,39.40482052,0.608927002,40.53682601,0.558945847,40.1200412,0.716537473,13.35598377,11.98105544,61.87931034,12.97347262
2469,Queens,NY,-1,Definitely Declining,C,C5,-1,0,0,#ffff00,0.036899824,5.09E-05,41.37103652,0,43.03048523,0,37.27795757,0,2.31294964,5.762622486,74.1618705,11.8749049
2595,Queens,NY,-1,Definitely Declining,C,C50,-1,0,0,#ffff00,0.134798407,0.000313179,39.76595569,0.605789873,41.22342078,0.768056188,40.08970627,0.775192765,9.696511628,9.56269335,67.01395349,9.845305372
2498,Queens,NY,-1,Definitely Declining,C,C51,-1,0,0,#ffff00,0.041169438,5.76E-05,38.803249,0.867322575,40.53703964,0.72462024,38.99465812,0.158083425,18.33974359,20.76547825,62.46794872,18.09480726
2590,Queens,NY,-1,Definitely Declining,C,C52,-1,0,0,#ffff00,0.022114488,2.89E-05,39.38858492,1.17408987,39.4014025,0.992080305,39.50992463,1.15358175,18.55696203,12.37928735,55.92405063,15.99784175
2500,Queens,NY,-1,Definitely Declining,C,C53,-1,0,0,#ffff00,0.062073647,6.55E-05,39.35440472,0.23755239,41.05230616,0.193972635,40.07731595,0.17944605,6.572625698,9.132728874,70.27653631,8.298149303
2501,Queens,NY,-1,Definitely Declining,C,C54,-1,0,0,#ffff00,0.101677022,0.000177225,39.07716532,0.700224209,41.04594484,0.89807668,40.2510653,0.923936251,7.19266055,9.535201543,70.21916412,11.52888849
2509,Queens,NY,-1,Definitely Declining,C,C55,-1,0,0,#ffff00,0.074320504,0.00023913,39.49354662,0.658687743,41.22861902,0.816120821,39.65519048,1.18941346,4.933333333,12.35990304,73.18927203,13.76302587
2508,Queens,NY,-1,Definitely Declining,C,C56,-1,0,0,#ffff00,0.057485229,0.000166411,39.6735013,0.8397667,41.51801138,1.321659481,39.1695875,1.822290692,5.397155361,12.23640373,70.98577681,13.37290506
2505,Queens,NY,-1,Definitely Declining,C,C57,-1,0,0,#ffff00,0.048301421,7.36E-05,38.5876289,0.125464564,39.75716141,0.216437118,38.06752019,0.912670012,12.5199005,16.80073002,64.58955224,17.5406618
